kategoria,nazwa,adres,teryt_gmina
apteka,"APTEKA „POD SŁOŃCEM"" A. PUSTELNIK I WSPÓLNICY SPÓŁKA JAWNA","Prezydenta Gabriela Narutowicza 6, 90-135 Łódź",
apteka,APTEKA ELŻBIETA JANKOWSKA,"1 Maja 1, 99-150 Grabów",1004042
apteka,STA DUK i wspólnicy Spółka jawna z/s w Łodzi,"Bolesława Limanowskiego 80, 91-049 Łódź",1061029
apteka,Danuta Dudka Apteka w spadku,"11 Listopada 30, 98-100 Łask",1003024
apteka,"APTEKA TYPU ""B"" S.C. ""JEMIOŁA"" Małgorzata Nowak, Magdalena Grzegorzewska","Smugowa 8a, 95-200 Pabianice",1008021
apteka,,"Południowa 23, 95-070 Aleksandrów Łódzki",
apteka,"""APTEKA PRZYJAZNA"" MGR FARM. Joanna Latus","Tadeusza Kościuszki 6, 98-430 Bolesławiec",
apteka,IWONA MIŚ FIRMA HANDLOWA,"Juliusza Słowackiego 21, 97-300 Piotrków Trybunalski",1062011
apteka,LESZEK JAMSZOŁ,"Sieradzka 4, 98-235 Błaszki",
apteka,Omega  Śmigielscy Sp.j,"Boya Żeleńskiego 12, 91-701 Łódź",1061011
apteka,Summit Pharma - Sukiennik Spółka Jawna,"Władysława Stanisława Reymonta 16, 96-100 Skierniewice",1063011
apteka,,"Warszawska 46, 97-200 Tomaszów Mazowiecki",1016011
apteka,APTEKA W ZGIERZU WARFARM PUŁTUSK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA JAWNA,"Plac Jana Pawła II 20, 95-100 Zgierz",
apteka,ALFA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Orzechowa 7, 99-210 Uniejów",1011043
apteka,MEDICOR DUO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Jana Kilińskiego 10/12, 95-200 Pabianice",1008021
apteka,"GALEN"" Spółka Jawna Nieśmiałek i Wspólnicy","Traktorowa 61, 91-111 Łódź",1061029
apteka,"""APTEKA"" EWA I MAREK HARCIAREK S.C.","Kościuszki 29A, 98-330 Pajęczno",
apteka,APTEKI SIECIOWE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Zgierska 38, 91-059 Łódź",1061011
apteka,OLIMPIJSKA APTEKI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA JAWNA,"Olimpijska 7A, 94-043 Łódź",1061011
apteka,H2O SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Gabriela Narutowicza 71/I, 99-320 Żychlin",1002113
apteka,"EWA WAWRZECKA ""APTEKA""","Łanowa 83, 91-110 Łódź",106102
apteka,REMEDIUM TM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"gen. Jarosława Dąbrowskiego 89, 93-271 Łódź",
apteka,INTER-MED FARM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Pabianicka 218, 93-402 Łódź",1061039
apteka,BUCZKOWSKI I SPÓŁKA SPÓŁKA JAWNA,"Jana Lechonia 2, 95-100 Zgierz",1020031
apteka,,"Kolejowa 23B, 99-340 Krośniewice",1002044
apteka,TROJANOWSKA DIONIZA APTEKA,"Strykowska 35, 96-100 Skierniewice",1063011
apteka,,"18, 95-035 Leśmierz",
apteka,Apteka Łukasz Rokicki,"Augusta Cieszkowskiego 6, 93-504 Łódź",106103
apteka,KATARZYNA BURCHACIŃSKA,"11, 98-350 Biała-Parcela",
apteka,,"Aleja Klonowa 16, 96-130 Głuchów",1015022
apteka,Usługi farmaceutyczne Agnieszka Markiewicz,"Topolowa 11, 98-275 Brzeźnio",1014042
apteka,"""GALEN"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ","Leśna 1/2, 99-307 Strzelce",
apteka,"APTEKA ""RADICULA"" DOBRYSIAK I WSPÓLNICY SPÓŁKA JAWNA","Rojna 25, 91-134 Łódź",106102
apteka,APTEKA SŁONECZNA KWIECIEŃ ŁOWICZ BRATKOWICE I SIKORSKIEGO SPÓŁKA JAWNA,"gen. Władysława Sikorskiego 1A, 99-400 Łowicz",
apteka,APTEKA VIOLA MARIA LACKA,"Gimnastyczna 26, 94-128 Łódź",106104
apteka,,"Partyzantów 45, 26-300 Opoczno",1007044
apteka,AGATA ŁUSZCZYK - APTEKA,"Tysiąclecia 18, 98-358 Kiełczygłów",
apteka,Joanna Śmigielska Firma Handlowa,"Dolnośląskie 148I, 97-400 Bełchatów",1001011
apteka,Apteka Małgorzata Zięba,"Tadeusza Kościuszki 19, 97-371 Wola Krzysztoporska",1010102
apteka,,"Kościuszki 4, 99-200 Poddębice",1011034
apteka,"Apteka ""REMEDIUM"" s.c. Elżbieta Marczyk, Monika Marczyk","Główna 9, 99-434 Domaniewice",
apteka,Wahl-Farm Wojciech Wahl,"Jana Pawła II 68, 95-200 Pabianice",1008021
apteka,MARCIN BURCHACIŃSKI,"50A, 98-335 Pątnów",1017072
apteka,,"gen. Władysława Sikorskiego 6A, 95-040 Koluszki",1006074
apteka,,"Henryka Sienkiewicza 27, 97-225 Ujazd",
apteka,APTEKI SIECIOWE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Armii Krajowej 32, 94-046 Łódź",
apteka,KRZYSZTOF PODSIADŁY ALEKSANDRA PIOTROWSKA S.C.,"Stefana Okrzei 40, 91-009 Łódź",
apteka,APTEKA CENTRUM ANNA CIESIELSKA,"Piotrkowska 100, 90-004 Łódź",1061011
apteka,APTEKA BELLIS A.Z. PROTEKTA SPÓŁKA JAWNA,"1 Maja 3, 99-320 Żychlin",1002114
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o. z siedzibą w Łodzi,"Konecka 3, 97-330 Sulejów",1010094
apteka,BOTANIK SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Wincentego Tomaszewicza 2, 94-048 Łódź",
apteka,,"Rudzka 106/108, 93-438 Łódź",
apteka,BURCHACIŃSCY SPÓŁKA AKCYJNA SPÓŁKA KOMANDYTOWA,"św. Barbary 4, 98-300 Wieluń",1017094
apteka,,"Skarżyńskiego 10, 98-290 Warta",1014093
apteka,APTEKA BALSAM BARBARA PANKIEWICZ SPÓŁKA JAWNA,"Przedwiośnie 38, 98-290 Warta",
apteka,"DOBRY LEK OLEJNIK, PRUS SPÓŁKA JAWNA","Bonifraterska 2, 99-400 Łowicz",1005011
apteka,APTEKA-EWA I SŁAWOMIR GOLANOWSCY S.C.,"Kościelna 3, 99-420 Łyszkowice",
apteka,Hard - Apteka Radwańska Gemma Spółka z ograniczoną odpowiedzialnością Spółka Jawna,"Piotrkowska 225, 90-451 Łódź",
apteka,APTEKA ECHINACEA ZIĘTARA I INNI SPÓŁKA JAWNA,"Rzgowska 198, 93-317 Łódź",1061039
apteka,Karolina Franczak,"Józefa Elsnera 11, 92-504 Łódź",1061011
apteka,APTEKA AURA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Legionów 33, 91-069 Łódź",1061011
apteka,,"Południowa 1A, 95-045 Parzęczew",
apteka,"""LAWENDOWA APTEKA IZABELA SZKIŁONDŹ SPÓŁKA JAWNA""","Jęczmienna 22/24, 94-201 Łódź",1061011
apteka,APTEKI SIECIOWE MARKETING SPÓŁKA Z OGRANICZONĄ,"Wojska Polskiego 9, 95-070 Aleksandrów Łódzki",1020043
apteka,"VICTORIA M.PRZYLIPIAK, P.CZAS SPÓŁKA JAWNA","Alojzego Felińskiego 9A, 93-252 Łódź",106103
apteka,,"Rynek 30, 96-100 Skierniewice",
apteka,FARMAX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Jarosława Dąbrowskiego 17, 97-425 Zelów",1001084
apteka,APTEKA BEDNAREK SPÓŁKA JAWNA,"Milionowa 96, 92-334 Łódź",1061011
apteka,FLORIS JACHOWICZ SPÓŁKA JAWNA,"Rynek Kopernika 12, 99-412 Kiernozia",1005053
apteka,Centuria Spółka Jawna B. W. Skorupscy,"Romualda Traugutta 11A, 95-060 Brzeziny",1021011
apteka,CITO WYRZYKOWSKA SPÓŁKA JAWNA,"Stefana Żeromskiego 39, 90-624 Łódź",106104
apteka,APTEKI SIECIOWE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Wileńska 47, 94-016 Łódź",
apteka,JOŃCZYK-MACIEJEWSKA SPÓŁKA JAWNA,"Przełęcz 1, 92-114 Łódź",1061011
apteka,Apteka Verbena M.Niewiadomska i Spółka Spółka Jawna,"Krakowska 9, 96-200 Rawa Mazowiecka",1013011
apteka,,"Legionów Polskich 1, 99-220 Wartkowice",1011052
apteka,CONVALLARIA - MGR J.RUTKOWSKA SPÓŁKA JAWNA,"Zygmunta Sierakowskiego 94, 91-347 Łódź",106102
apteka,"APTEKA JOANNA ŁASZKIEWICZ, BARBARA MAMROT S.C.","1 Maja 1/3, 95-100 Zgierz",
apteka,,"Nowosolna 8A, 92-703 Łódź",106106
apteka,POD ESKULAPEM BŁOŃSCY SPÓŁKA JAWNA,"1 Maja 42/44, 90-741 Łódź",1061011
apteka,TERAPIA WÓJCICCY SPÓŁKA JAWNA,"Juliana Ursyna Niemcewicza 17, 93-024 Łódź",1061011
apteka,APTEKA - MGR. FARM. MAŁGORZATA GOLAŃSKA,"Wieluńska 2B, 98-432 Łubnice",1018052
apteka,,"Wschodnia 2, 99-205 Dalików",
apteka,PANACEUM CZAPNIK SPÓŁKA JAWNA,"Kazimierza Wielkiego 3BC, 96-200 Rawa Mazowiecka",
apteka,"ALOES SPÓŁKA JAWNA RAFAŁ KRUŚ, EWA KRUŚ, JOANNA WARA - WĄSOWSKA","Prezydenta Gabriela Narutowicza 92, 90-139 Łódź",
apteka,HORDZIEJ SPÓŁKA JAWNA,"Parzęczewska 25C, 95-100 Zgierz",
apteka,,"Rydzowa 20, 91-211 Łódź",106102
apteka,,"Dworcowa 2A, 95-063 Rogów",1021052
apteka,"APTEKA-MGR S.C., JAROSŁAW LITWIŃSKI, BARBARA MAZURKIEWICZ-LITWIŃSKA","Warszawska 96, 98-400 Wieruszów",
apteka,,"Nawrockiego 17A, 95-200 Pabianice",1008021
apteka,RAFAŁ KOZŁOWSKI EDU-FARM,"Tadeusza Boya-Żeleńskiego 23A, 95-100 Zgierz",
apteka,,"Łowicka 17, 95-047 Jeżów",1021042
apteka,FAMILYPHARM DUO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Józefa Montwiłła Mireckiego 88, 97-200 Tomaszów Mazowiecki",
apteka,,"Mikołaja Kopernika 2C, 26-300 Opoczno",1007044
apteka,APTEKA MGR FARM. KATARZYNA GRZYB,"Wolności 8, 98-355 Działoszyn",
apteka,,"Westerplatte 6A, 26-300 Opoczno",1007044
apteka,"APTEKA „SZAROTKA"" B. I L. LIPIŃSCY SPÓŁKA JAWNA","Edwardów 2A, 97-400 Bełchatów",1001011
apteka,MARTYNA CHORĄŻEWSKA FIRMA HANDLOWA,"Jarosława Iwaszkiewicza 4A, 98-220 Zduńska Wola",
apteka,"APTEKA ""TWOJE ZDROWIE"" HALINA LEŚNIK SPÓŁKA JAWNA","Kolejowa 8, 99-340 Krośniewice",1002043
apteka,,"Piłsudskiego 21C, 98-355 Działoszyn",1009013
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o. z siedzibą w Łodzi,"Niciarniana 15, 92-238 Łódź",106106
apteka,APTEKI KOTARSCY SPÓŁKA JAWNA,"18 Stycznia 76, 98-300 Wieluń",1017093
apteka,,"Targowa 6, 97-330 Sulejów",1010094
apteka,PRZYLESIE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Dębowa 1, 98-100 Łask",1003024
apteka,PRZEDSIĘBIORSTWO ZAOPATRZENIA FARMACEUTYCZNEGO CEFARM-ŁÓDŹ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Ignacego Paderewskiego 6, 93-509 Łódź",1061011
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o. z siedzibą w Łodzi,"Wolności 2, 91-415 Łódź",1061059
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego Cefarm-Łódź Spółka z ograniczoną odpowiedzialnością,"Plac Kościuszki 9, 26-300 Opoczno",
apteka,Anna Fiszer Apteka Witaminka,"Bolesława Chrobrego 24, 97-400 Bełchatów",1001011
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o. z siedzibą w Łodzi,"Henryka Sienkiewicza 6, 99-300 Kutno",1002011
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o. z siedzibą w Łodzi,"Józefa Elsnera 19, 92-504 Łódź",1061011
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o.,"Stanisława Przybyszewskiego 86, 93-110 Łódź",1061011
apteka,"APTEKA ""PRZY BANKU"" MGR FARMACJI AGNIESZKA NOWAK","1 Maja 28A, 95-100 Zgierz",1020031
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o. z siedzibą w Łodzi,"Jana Pawła II 17, 95-035 Ozorków",1020021
apteka,Agnieszka Tokarska,"Pułaskiego 5, 97-420 Szczerców",
apteka,"APTEKA CALENDULA, BORKOWSKA, WASIAK-GROMNICKA, WIKLAK SPÓŁKA JAWNA","Grunwaldzka 1, 99-300 Kutno",1002011
apteka,,"Pl. Reymonta 4, 95-080 Tuszyn",1006114
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o.,"Michała Ossowskiego 4, 91-089 Łódź",106104
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o. z siedzibą w Łodzi,"Nowe Miasto 25, 95-035 Ozorków",1020021
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o. z siedzibą w Łodzi,"Sporna 83, 91-708 Łódź",
apteka,Apteki Apis Elżbieta Bazylak-Lech,"Bojowników Getta Warszawskiego 5, 91-431 Łódź",1061011
apteka,MEDEST AGKS STAŃDO I WSPÓLNICY SPÓŁKA JAWNA,"Bojowników Getta Warszawskiego 6, 91-438 Łódź",1061011
apteka,FAMILYPHARM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Przejazd 6, 95-040 Koluszki",1006073
apteka,APTEKA ŚW.ROCHA BIENIEK-MAGNER ALEKSANDRA,"Warszawska 55, 98-400 Wieruszów",
apteka,PRZEDSIĘBIORSTWO ZAOPATRZENIA FARMACEUTYCZNEGO CEFARM-ŁÓDŹ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Zielona 28, 90-624 Łódź",1061011
apteka,PRZEDSIĘBIORSTWO ZAOPATRZENIA FARMACEUTYCZNEGO CEFARM-ŁÓDŹ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Sadowa 10, 95-050 Konstantynów Łódzki",1008011
apteka,,"11 Listopada 39C, 91-371 Łódź",
apteka,PHARM-HAND Spółka z o.o. Spółka komandytowa,"Ujście 4, 93-401 Łódź",1061011
apteka,ROEL S.C. ELŻBIETA KWAPISZ-KABAŁA ROMAN KABAŁA,"św. Antoniego 32, 97-200 Tomaszów Mazowiecki",
apteka,"ANETTA RABIJEWSKA APTEKA ""MALWA""","Melchiora Wańkowicza 7, 96-100 Skierniewice",1063011
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o. z siedzibą w Łodzi,"Rydzowa 22, 91-211 Łódź",
apteka,"ARNIKA CZERNEK, KOCHAŃSKI SPÓŁKA JAWNA","Stanisława Witkacego 4, 95-100 Zgierz",1020031
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o. z siedzibą w Łodzi,"Piotrkowska 67, 90-422 Łódź",1061039
apteka,PRZEDSIĘBIORSTWO ZAOPATRZENIA FARMACEUTYCZNEGO CEFARM-ŁÓDŹ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Bolesława Limanowskiego 196A, 91-031 Łódź",1061011
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o. z siedzibą w Łodzi,"Piotrkowska 193, 90-447 Łódź",106105
apteka,"APTEKA ""DUO-PHARM"" RENATA SALAMON-WOJTALIK","Szadkowska 26, 98-220 Zduńska Wola",1019011
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o.,"Modrzewskiego 5, 97-320 Wolbórz",1010114
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o. z siedzibą w Łodzi,"Żwirki 2, 95-040 Koluszki",1006074
apteka,Olfarm B.F.Olejniczak Spółka Jawna,"Jana Kilińskiego 7C, 99-100 Łęczyca",1004011
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o. z siedzibą w Łodzi,"Żubardzka 4, 91-032 Łódź",1061011
apteka,CZERWONY I WSPÓLNICY SPÓŁKA JAWNA,"Władysława Łokietka 11e, 98-200 Sieradz",1014011
apteka,,"Plac Tadeusza Kościuszki 14, 26-340 Drzewica",1007024
apteka,Konwent Bonifratrów w Łodzi,"Kosynierów Gdyńskich 61A, 93-357 Łódź",1061011
apteka,"APTEKA ""WITAMINKA"" ROGUT SPÓŁKA JAWNA","Tadeusza Kościuszki 11, 97-425 Zelów",1001084
apteka,MEDEST DUO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,"Mickiewicza 5, 99-300 Kutno",
apteka,JOGA WÓJCICCY SPÓŁKA JAWNA,"Maurycego Mochnackiego 1/3, 93-160 Łódź",1061011
apteka,SALIX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Konstytucji 3 Maja 4, 95-060 Brzeziny",1021011
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego Cefarm-Łódź Spółka z ograniczoną odpowiedzialnością,"Rynek Kościuszki 11, 98-170 Widawa",1003042
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o. z siedzibą w Łodzi,"Lutomierska 146, 91-041 Łódź",
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o. z siedzibą w Łodzi,"Stanisława Moniuszki 139, 95-200 Pabianice",
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o. z siedzibą w Łodzi,"Orla 45/47, 95-200 Pabianice",1008021
apteka,,"Wolności 16A, 26-340 Drzewica",
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o. z siedzibą w Łodzi,"Pokoju 3/4, 90-227 Łódź",
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o. z siedzibą w Łodzi,"Kanclerza Andrzeja Zamoyskiego 4, 99-302 Kutno",1002011
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o.,"Żabia 4, 91-457 Łódź",106102
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o. z siedzibą w Łodzi,"Stanisława Wyspiańskiego 1, 95-200 Pabianice",
apteka,"Arabra Spółka Jawna H.i  K. Wójcicka, I. Chodakowska","Nastrojowa 26, 91-496 Łódź",106102
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o.,"Mikołaja Kopernika 5, 96-103 Skierniewice",1063011
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o. z siedzibą w Łodzi,"Strażacka 11, 93-318 Łódź",1061011
apteka,Apteka Małgorzata Zięba,"Janusza Korczaka 5, 95-040 Koluszki",1006073
apteka,,"Juliusza Słowackiego 22, 97-200 Tomaszów Mazowiecki",1016011
apteka,Alfa Wyrzykowska Spółka Jawna,"Zielona 24/26, 90-602 Łódź",
apteka,,"Wojska Polskiego 15, 95-063 Rogów",1021052
apteka,STEFAŃCZYK 2 SPÓŁKA JAWNA,"Rokicińska 124, 95-020 Andrespol",
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o. z siedzibą w Łodzi,"gen. Jarosława Dąbrowskiego 60, 93-208 Łódź",1061039
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o. z siedzibą w Łodzi,"Maratońska 71, 94-007 Łódź",
apteka,"APTEKA ""MELISA"" S. C. M.KRAJEWSKA-ROBAK, P.ROBAK, B.ROBAK","Żeromskiego 24/26, 95-080 Tuszyn",
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o.,"Wieluńska 4, 98-160 Sędziejowice",
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o. z siedzibą w Łodzi,"Główna 82, 97-410 Kleszczów",1001042
apteka,"APTEKI GALEN GROMNICKI,WIKLAK SPÓŁKA JAWNA","Sowińskiego 8, 99-300 Kutno",1002011
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o. z siedzibą w Łodzi,"Aleja Pokoju 7, 98-200 Sieradz",1014011
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o.,"Osiedle im. Kardynała Stefana Wyszyńskiego 41, 98-300 Wieluń",1017093
apteka,MALWA S.C.,"Parkowa 1B, 98-113 Buczek",
apteka,"APTEKA ,,PRIMULA"" mgr farm. KRZYSZTOF GIEDYK","Usługowa 1C, 98-355 Działoszyn",1009014
apteka,,"Północna 18A, 99-200 Poddębice",1011034
apteka,"APTEKA ""ZDROWIE"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ","Mickiewicza 16, 97-500 Radomsko",1012011
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o. z siedzibą w Łodzi,"Cypriana Kamila Norwida 8, 96-100 Skierniewice",1063011
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o. z siedzibą w Łodzi,"Tadeusza Kościuszki 17, 95-083 Lutomiersk",1008062
apteka,APTEKA ESKULAP D. NIEWIADOMSKA-ŚLIWIŃSKA I SPÓŁKA SPÓŁKA JAWNA,"Konstytucji 3 Maja 18, 96-200 Rawa Mazowiecka",1013011
apteka,,"Mickiewicza 12g, 96-230 Biała Rawska",
apteka,PRZEDSIĘBIORSTWO ZAOPATRZENIA FARMACEUTYCZNEGO CEFARM-ŁÓDŹ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Burzenińska 8/10, 98-270 Złoczew",
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o. z siedzibą w Łodzi,"Zbocze 17, 92-003 Łódź",
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o. z siedzibą w Łodzi,"Sieradzka 94, 98-277 Brąszewice",
apteka,,"Marii Konopnickiej 17, 99-100 Łęczyca",1004011
apteka,,"Rynek 17, 99-120 Piątek",1004064
apteka,MEGA M.M. Pel Spółka jawna,"gen. Władysława Sikorskiego 45/47, 95-015 Głowno",1020011
apteka,APTEKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Leonarda 13/17, 97-300 Piotrków Trybunalski",
apteka,APTEKA JAN KALINKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Zgierska 27, 95-015 Głowno",
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o. z siedzibą w Łodzi,"Jana Pawła Stalskiego 6, 98-360 Lututów",1018044
apteka,PRZEDSIĘBIORSTWO ZAOPATRZENIA FARMACEUTYCZNEGO CEFARM-ŁÓDŹ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Projektowana 16, 95-020 Andrespol",1006022
apteka,PRZEDSIĘBIORSTWO ZAOPATRZENIA FARMACEUTYCZNEGO CEFARM-ŁÓDŹ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Wilcza 1, 99-300 Kutno",
apteka,PRZYLESIE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Jana Pawła II 7, 98-100 Łask",1003023
apteka,"""SŁONECZKO"" SPÓŁKA JAWNA MGR FARM. KATARZYNA GAŁAJ, DARIUSZ GAŁAJ","Stanisława Stanisławskiego 27, 99-400 Łowicz",
apteka,DOSIS Sp. z o.o.,"Pojezierska 93, 91-341 Łódź",1061011
apteka,M.S.Noweta - Stefan Noweta - Monika Noweta - Spółka Jawna,"Niepodległości 5, 98-235 Błaszki",1014024
apteka,DR ZDROWIE SPÓŁKA AKCYJNA,"Brzezińska 27/29, 92-103 Łódź",1061011
apteka,APTEKA SŁONECZNA KWIECIEŃ ŁOWICZ BRATKOWICE I SIKORSKIEGO SPÓŁKA JAWNA,"Bratkowice 2B, 99-400 Łowicz",
apteka,FAGMET SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Jana III Sobieskiego 29, 96-100 Skierniewice",
apteka,ALEKSANDRA CIEŚLAK USŁUGI FARMACEUTYCZNE,"Kościuszki 52, 99-300 Kutno",1002011
apteka,"Arabra Spółka Jawna H.i  K. Wójcicka, I. Chodakowska","Armii Krajowej 44, 94-046 Łódź",
apteka,FARMACJA BURCHACIŃSKA SPÓŁKA JAWNA,"Nowa 2, 98-332 Rząśnia",1009052
apteka,Centralna Spółka z ograniczoną odpowiedzialnością,"Piotrkowska 165/169, 90-447 Łódź",1061059
apteka,APTEKI U DOMINIKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Adama Próchnika 12, 90-404 Łódź",
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego CEFARM-Łódź Sp. z o.o.,"Ogrodowa 11a, 95-030 Rzgów",1006103
apteka,MEDEST DUO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,"Marii Skłodowskiej-Curie 46, 99-302 Kutno",1002011
apteka,,"115, 98-311 Ostrówek",1017062
apteka,"APTEKA ""PARKOWA"" MACIEJ ROGALA ALICJA GAŁEK SPÓŁKA JAWNA","Szkolna 3, 99-232 Zadzim",1011062
apteka,"""RODZINNA"" S.C. J.GORZKIEWICZ, M.JANASZEWSKA-GORZKIEWICZ, M.JANASZEWSKI","Juliusza Jurczyńskiego 30A, 92-306 Łódź",1061011
apteka,,"Zielona 7, 98-220 Zduńska Wola",1019011
apteka,STEFAŃCZYK 2 SPÓŁKA JAWNA,"Mikołaja Gogola 12, 92-513 Łódź",
